nom,ref,marque,modele,categorie,co2,nb_km,carburant,boite_vitesse,couleur,nb_portes,nb_places,mise_circulation,conso_mixte,p_fiscale,p_din,critair,prix
Citroen c4 (2e generation),Réf. pro : 182228 | réf. annonce : e106486692,Citroen,C4,Berline,A,130128.0,Diesel,Manuelle,Blanc,5.0,5.0,2018,3.6,6.0,120,2.0,12630
Citroen c4 aircross,Réf. pro : 148772 | réf. annonce : e106223326,Citroen,C4 aircross,Suv 4x4,C,65634.0,Diesel,Manuelle,Gris,5.0,5.0,2017,5,6.0,114,2.0,18190
Citroen c3 (3e generation),Réf. pro : 185137 | réf. annonce : e106497974,Citroen,C3,Citadine,B,5444.0,Essence,Manuelle,Gris,5.0,5.0,2020,5,4.0,82,1.0,16800
Citroen c4 cactus,Réf. pro : 166014 | réf. annonce : e106042817,Citroen,C4 cactus,Suv 4x4,B,46937.0,Essence,Manuelle,Gris,5.0,5.0,2018,4.6,4.0,82,1.0,13530
Citroen c4 spacetourer,Réf. pro : ct43c1_12021 | réf. annonce : e105344834,Citroen,C4 spacetourer,Monospace,B,35314.0,Diesel,Manuelle,Acier,5.0,5.0,2019,4,6.0,131,2.0,23270
Citroen c3 (2e generation),Réf. pro : jbmz_1463 | réf. annonce : e106383578,Citroen,C3,Citadine,B,43947.0,Essence,Manuelle,Bleu belle-île,5.0,5.0,2016,4.6,4.0,82,1.0,10400
Citroen c3 (3e generation),Réf. pro : 184194 | réf. annonce : e106435535,Citroen,C3,Citadine,B,11471.0,Essence,Manuelle,Beige,5.0,5.0,2020,4.3,4.0,83,1.0,15290
Citroen c3 (3e generation),Réf. pro : 185742 | réf. annonce : e106421882,Citroen,C3,Citadine,B,40880.0,Essence,Manuelle,Gris,5.0,5.0,2018,4.6,5.0,110,1.0,14660
Citroen c4 spacetourer,Réf. pro : 178083 | réf. annonce : e106511063,Citroen,C4 spacetourer,Monospace,B,20182.0,Diesel,Auto,Gris,5.0,5.0,2019,3.9,6.0,120,2.0,19740
Citroen c4 spacetourer,Réf. pro : ct13c1_1910043 | réf. annonce : e105346232,Citroen,C4 spacetourer,Monospace,B,5148.0,Diesel,Auto,Gris artense (métallisé),5.0,5.0,2020,3.9,6.0,131,2.0,30980
Citroen c3 picasso,Réf. pro : ct19c1_4834 | réf. annonce : e106165715,Citroen,C3 picasso,Monospace,A,148429.0,Diesel,Manuelle,Gris shark,5.0,5.0,2017,3.8,5.0,99,2.0,12090
Citroen c4 picasso 2,Réf. pro : raal_002036 | réf. annonce : e106104836,Citroen,C4 picasso 2,Monospace,B,57150.0,Diesel,Auto,Blanc banquise (o),5.0,5.0,2018,3.9,6.0,120,2.0,20430
Citroen c3 (3e generation),Réf. pro : 816254uvou10ulac | réf. annonce : e105683685,Citroen,C3,Citadine,A,198.0,Essence,Manuelle,Blanc,5.0,5.0,2020,4.3,4.0,82,1.0,16690
Citroen c4 spacetourer,Réf. pro : pkid_29696 | réf. annonce : e106258749,Citroen,C4 spacetourer,Monospace,B,11.0,Diesel,Manuelle,Blanc to noir,5.0,5.0,2020,4,6.0,131,2.0,22750
Citroen c3 (3e generation),Réf. pro : vv02c1_1704373 | réf. annonce : e106350577,Citroen,C3,Citadine,A,55124.0,Diesel,Manuelle,Noir perla nera,5.0,5.0,2019,3.7,5.0,99,2.0,17200
Citroen c4 cactus,Réf. pro : ct13c1_1908039 | réf. annonce : e104999608,Citroen,C4 cactus,Suv 4x4,A,30790.0,Diesel,Manuelle,Deep purple (nacré),5.0,5.0,2019,3.6,5.0,100,2.0,17830
Citroen c4 cactus,Réf. pro : mi87_3907045 | réf. annonce : e105179094,Citroen,C4 cactus,Suv 4x4,A,25118.0,Diesel,Manuelle,Gris,5.0,5.0,2020,4,5.0,102,2.0,23730
Citroen c4 cactus,Réf. pro : 169209 | réf. annonce : e106086039,Citroen,C4 cactus,Suv 4x4,B,6.0,Essence,Auto,Blanc,5.0,5.0,2020,4.8,6.0,131,1.0,25240
Citroen c5 aircross,Réf. pro : ct19c1_4801 | réf. annonce : e106035471,Citroen,C5 aircross,Suv 4x4,B,15256.0,Essence,Manuelle,Blanc banquise,5.0,5.0,2020,5.3,7.0,131,1.0,31590
Citroen c4 aircross,Réf. pro : 155595 | réf. annonce : e105821310,Citroen,C4 aircross,Suv 4x4,C,102216.0,Diesel,Manuelle,Gris,5.0,5.0,2017,5,6.0,114,2.0,18070
Citroen c3 (3e generation),Réf. pro : ct28c1_c15967 | réf. annonce : e105801807,Citroen,C3,Citadine,A,13.0,Essence,Manuelle,Gris clair,5.0,5.0,2020,4.3,4.0,82,1.0,18730
Citroen c4 (2e generation),Réf. pro : snva_34413 | réf. annonce : e104563470,Citroen,C4,Berline,A,53812.0,Diesel,Manuelle,Rouge,5.0,5.0,2017,3.6,5.0,99,2.0,17050
Citroen c3 (3e generation),Réf. pro : 185278 | réf. annonce : e106503366,Citroen,C3,Citadine,B,11396.0,Essence,Manuelle,Gris,5.0,5.0,2018,4.7,4.0,82,1.0,14370
Citroen c5 aircross,Réf. annonce : w101679358,Citroen,C5 aircross,Suv 4x4,C,29397.0,Diesel,Auto,Noir nacre,5.0,5.0,2020,4.8,9.0,177,2.0,39290
Citroen c4 cactus,Réf. pro : 162187 | réf. annonce : e105884008,Citroen,C4 cactus,Suv 4x4,B,12032.0,Essence,Auto,Noir,5.0,5.0,2020,5.2,6.0,110,1.0,21630
Citroen c4 picasso 2,Réf. pro : ct84a1_5532 | réf. annonce : e105999379,Citroen,C4 picasso 2,Monospace,C,66488.0,Essence,Auto,Sable/toit noir,5.0,5.0,2018,5.6,9.0,165,1.0,18340
Citroen c4 cactus,Réf. pro : 186420 | réf. annonce : e106450890,Citroen,C4 cactus,Suv 4x4,B,11680.0,Essence,Manuelle,Blanc,5.0,5.0,2020,4.6,5.0,110,1.0,18790
Citroen ds4,Réf. pro : ct46c2_1908020 | réf. annonce : e106469195,Citroen,Ds4,Berline,C,125838.0,Diesel,Manuelle,Blanc,5.0,5.0,2013,4.9,7.0,136,2.0,12200
Citroen c4 (2e generation),Réf. pro : fd40c1_13949 | réf. annonce : e106350013,Citroen,C4,Berline,C,45489.0,Essence,Manuelle,Blanc,5.0,5.0,2015,6.1,6.0,95,1.0,9420
Citroen c4 (2e generation),Réf. pro : mi87_3910011 | réf. annonce : e105487384,Citroen,C4,Berline,A,25956.0,Diesel,Manuelle,Gris artens,5.0,5.0,2020,3.6,5.0,99,2.0,21640
Citroen grand c4 spacetourer,Réf. pro : ct95c1_2200055 | réf. annonce : e106321942,Citroen,Grand c4 spacetourer,Monospace,C,4791.0,Essence,Auto,Gris platinium (m),5.0,7.0,2020,5.6,10.0,181,1.0,28840
Citroen c3 (3e generation),Réf. pro : 185645 | réf. annonce : e106372829,Citroen,C3,Citadine,B,10909.0,Essence,Auto,Blanc,5.0,5.0,2020,4.3,5.0,110,1.0,19990
Citroen c5 aircross,Réf. pro : ct84c3_010524 | réf. annonce : e106535905,Citroen,C5 aircross,Suv 4x4,B,6995.0,Diesel,Auto,Noir perla nera,5.0,5.0,2020,4.1,6.0,131,2.0,32530
Citroen c3 aircross,Réf. pro : raal_911031 | réf. annonce : e105571467,Citroen,C3 aircross,Suv 4x4,B,26442.0,Essence,Manuelle,Sable (n),5.0,5.0,2020,4.7,5.0,110,1.0,16830
Citroen c5 aircross,Réf. pro : lqty_5282 | réf. annonce : e106465359,Citroen,C5 aircross,Suv 4x4,C,34226.0,Diesel,Auto,Gris platinium,5.0,5.0,2020,4.8,9.0,177,2.0,35680
Citroen c3 (3e generation),Réf. pro : ct84c5_kt610998 | réf. annonce : e105973396,Citroen,C3,Citadine,B,6556.0,Essence,Manuelle,Gris platinium,5.0,5.0,2020,4.7,5.0,110,1.0,23230
Citroen berlingo 3 multispace,Réf. pro : ct86c1_13102 | réf. annonce : e106298591,Citroen,Berlingo 3 multispace,Monospace,B,19693.0,Essence,Manuelle,Sable,5.0,5.0,2020,5.4,6.0,110,1.0,23500
Citroen c1 (2e generation),Réf. pro : 185313 | réf. annonce : e106428525,Citroen,C1,Citadine,A,34950.0,Essence,Manuelle,Gris,5.0,4.0,2018,4.1,4.0,69,1.0,10920
Citroen c4 cactus,Réf. pro : ct38c2_291002 | réf. annonce : e106132844,Citroen,C4 cactus,Suv 4x4,A,75723.0,Essence,Manuelle,Blanc nacré,5.0,5.0,2017,4.3,5.0,110,1.0,13840
Citroen c3,Réf. pro : c3beige | réf. annonce : w101638474,Citroen,C3,Citadine,B,231102.0,Diesel,Manuelle,Beige metal,5.0,5.0,2007,4,6.0,109,3.0,3130
Citroen c4 (2e generation),Réf. pro : ct84c5_9894 | réf. annonce : e105750184,Citroen,C4,Berline,B,10615.0,Essence,Manuelle,Gris acier,5.0,5.0,2019,4.8,6.0,110,1.0,19180
Citroen c3 (3e generation),Réf. pro : mi56_1910160 | réf. annonce : e105460147,Citroen,C3,Citadine,B,15187.0,Essence,Manuelle,Gris platinium,5.0,5.0,2019,5,4.0,82,1.0,14800
Citroen grand c4 picasso 2,Réf. pro : swtzx | réf. annonce : e106441924,Citroen,Grand c4 picasso 2,Monospace,B,96935.0,Diesel,Auto,Platine,5.0,7.0,2018,4,6.0,120,2.0,18600
Citroen c4 picasso 2,Réf. pro : 571citvo181504_a207100406 | réf. annonce : e106503639,Citroen,C4 picasso 2,Monospace,A,75415.0,Diesel,Manuelle,Marron,5.0,5.0,2016,3.8,6.0,120,2.0,15060
Citroen c3 aircross,Réf. pro : 150338 | réf. annonce : e106252689,Citroen,C3 aircross,Suv 4x4,B,18144.0,Essence,Manuelle,Gris,5.0,5.0,2018,5,6.0,110,1.0,18780
Citroen grand c4 spacetourer,Réf. pro : 178078 | réf. annonce : e106473828,Citroen,Grand c4 spacetourer,Monospace,B,6234.0,Essence,Auto,Gris,5.0,7.0,2020,5.2,7.0,131,1.0,32860
Citroen c4 cactus,Réf. pro : 176044 | réf. annonce : e106422603,Citroen,C4 cactus,Suv 4x4,A,35598.0,Essence,Manuelle,Gris,5.0,5.0,2018,4.3,5.0,110,1.0,16410
Citroen c3 (3e generation),Réf. pro : ct81c1_209294 | réf. annonce : e105683330,Citroen,C3,Citadine,B,18504.0,Essence,Manuelle,Blanc,5.0,5.0,2018,4.7,4.0,82,1.0,12520
Citroen c1 (2e generation),Réf. pro : 177258 | réf. annonce : e106168551,Citroen,C1,Citadine,A,66585.0,Essence,Manuelle,Rouge,5.0,4.0,2018,4.1,4.0,69,1.0,10510
Citroen c3 (3e generation),Réf. pro : 7614 | réf. annonce : e106427286,Citroen,C3,Citadine,B,22015.0,Essence,Manuelle,Rouge,5.0,5.0,2020,5,4.0,82,1.0,14870
Citroen c4 spacetourer,Réf. pro : ct19c1_4576 | réf. annonce : e105023728,Citroen,C4 spacetourer,Monospace,B,55364.0,Essence,Manuelle,Gris acier,5.0,5.0,2018,5,7.0,131,1.0,19770
Citroen c4 (2e generation),Réf. pro : ct38c2_200187 | réf. annonce : e106444938,Citroen,C4,Berline,B,54430.0,Diesel,Auto,Gris,5.0,5.0,2015,3.9,6.0,114,2.0,11520
Citroen c3 aircross,Réf. pro : chan_191020 | réf. annonce : e105384037,Citroen,C3 aircross,Suv 4x4,B,5100.0,Essence,Auto,Ink black,5.0,5.0,2020,5.7,6.0,110,1.0,21040
Citroen c4 (2e generation),Réf. pro : ct84a1_5572 | réf. annonce : e106146157,Citroen,C4,Berline,C,80145.0,Diesel,Manuelle,Marron metal,5.0,5.0,2015,4.9,8.0,150,2.0,12850
Citroen c3 aircross,Réf. pro : raal_of7584 | réf. annonce : e106456856,Citroen,C3 aircross,Suv 4x4,B,12.0,Diesel,Manuelle,Cosmic silver (m),5.0,5.0,2020,4,5.0,102,2.0,22680
Citroen c4 (2e generation),Réf. pro : ct84c3_010515 | réf. annonce : e106535896,Citroen,C4,Berline,B,35954.0,Essence,Auto,Gris acier,5.0,5.0,2020,4.9,7.0,131,1.0,18700
Citroen grand c4 picasso 2,Réf. pro : 171635 | réf. annonce : e106290173,Citroen,Grand c4 picasso 2,Monospace,B,22242.0,Diesel,Manuelle,Gris,5.0,7.0,2018,4,6.0,120,2.0,21830
Citroen c5 aircross,Réf. pro : ct84c3_c5aircrosspt130vd | réf. annonce : e106520778,Citroen,C5 aircross,Suv 4x4,B,4327.0,Essence,Manuelle,Noir perla nera,5.0,5.0,2020,5.3,7.0,131,1.0,35680
Citroen c4 cactus,Réf. pro : 176910 | réf. annonce : e106508574,Citroen,C4 cactus,Suv 4x4,A,36234.0,Essence,Auto,Blanc,5.0,5.0,2017,4.3,4.0,82,1.0,13900
Citroen c5 aircross,Réf. pro : 2l19z9m | réf. annonce : e106420747,Citroen,C5 aircross,Suv 4x4,B,1.0,Essence,Manuelle,Gris,5.0,5.0,2020,5.3,7.0,131,1.0,27430
Citroen c3 aircross,Réf. pro : 140743 | réf. annonce : e105486441,Citroen,C3 aircross,Suv 4x4,B,24947.0,Essence,Manuelle,Noir,5.0,5.0,2020,4.7,5.0,110,1.0,17960
Citroen c4 (2e generation),Réf. pro : liit_8226 | réf. annonce : e106505820,Citroen,C4,Berline,B,166344.0,Diesel,Manuelle,Blanc,5.0,5.0,2015,4.1,5.0,92,2.0,8570
Citroen c4 cactus,Réf. pro : 180467 | réf. annonce : e106503217,Citroen,C4 cactus,Suv 4x4,A,120141.0,Diesel,Manuelle,Rouge,5.0,5.0,2016,3.6,5.0,99,2.0,11390
Citroen c3 (3e generation),Réf. pro : ct50c2_907628 | réf. annonce : e105906397,Citroen,C3,Citadine,B,26103.0,Essence,Manuelle,Rouge rubi,5.0,5.0,2020,5,4.0,82,1.0,13660
Citroen c3 (3e generation),Réf. pro : chan_191236 | réf. annonce : e105778538,Citroen,C3,Citadine,B,14989.0,Essence,Manuelle,Cobalt blue,5.0,5.0,2019,5,4.0,82,1.0,15610
Citroen c4 picasso 2,Réf. pro : 174832 | réf. annonce : e106524934,Citroen,C4 picasso 2,Monospace,A,54473.0,Diesel,Manuelle,Gris,5.0,5.0,2018,3.8,6.0,120,2.0,18700
Citroen c3 (3e generation),Réf. pro : 185137 | réf. annonce : e106497974,Citroen,C3,Citadine,B,5444.0,Essence,Manuelle,Gris,5.0,5.0,2020,5,4.0,82,1.0,16800
Citroen c3 aircross,Réf. pro : 179101 | réf. annonce : e106161614,Citroen,C3 aircross,Suv 4x4,B,28090.0,Essence,Manuelle,Gris,5.0,5.0,2020,4.7,5.0,110,1.0,20980
Citroen grand c4 spacetourer,Réf. pro : pkid_29608 | réf. annonce : e106155877,Citroen,Grand c4 spacetourer,Monospace,C,16137.0,Diesel,Auto,Gris artense,5.0,5.0,2020,Nan,9.0,0,1.0,28460
Citroen c3 (2e generation),Réf. pro : 176691 | réf. annonce : e106393546,Citroen,C3,Citadine,B,30327.0,Essence,Manuelle,Blanc,5.0,5.0,2018,4.6,4.0,82,1.0,10900
Citroen c3 aircross,Réf. pro : ct19c1_4835 | réf. annonce : e106195644,Citroen,C3 aircross,Suv 4x4,B,14455.0,Diesel,Manuelle,Misty grey (métallisé),5.0,5.0,2020,4,5.0,102,2.0,19150
Citroen c4 picasso 2,Réf. pro : 0153u0001380 | réf. annonce : e106422982,Citroen,C4 picasso 2,Monospace,B,28602.0,Essence,Auto,Gris,5.0,5.0,2018,5.1,7.0,131,1.0,23040
Citroen c4 picasso 2,Réf. pro : ct46c2_2002033 | réf. annonce : e106321907,Citroen,C4 picasso 2,Monospace,B,13782.0,Essence,Auto,Gris acier,5.0,5.0,2018,5.1,7.0,131,1.0,23480
Citroen c3 (3e generation),Réf. pro : big2_29111176 | réf. annonce : e105648333,Citroen,C3,Citadine,A,72659.0,Diesel,Manuelle,Gris aluminium met.vernis,5.0,5.0,2019,3.6,4.0,75,2.0,14260
Citroen ds3,Réf. pro : 105vo017010 | réf. annonce : e106456152,Citroen,Ds3,Citadine,C,101763.0,Essence,Manuelle,Noir,3.0,5.0,2014,5.8,8.0,156,1.0,10390
Citroen c3 aircross,Réf. pro : 185146 | réf. annonce : e106496278,Citroen,C3 aircross,Suv 4x4,B,6155.0,Essence,Auto,Blanc,5.0,5.0,2020,5.7,6.0,110,1.0,20670
Citroen c3 picasso,Réf. pro : tvvj_6732 | réf. annonce : e105612884,Citroen,C3 picasso,Monospace,B,50663.0,Essence,Manuelle,Gris foncé,5.0,5.0,2018,5,6.0,110,1.0,13550
Citroen c1 (2e generation),Réf. pro : 171680 | réf. annonce : e106119938,Citroen,C1,Citadine,A,19695.0,Essence,Auto,Noir,3.0,4.0,2019,4.2,4.0,69,1.0,11110
Citroen c4 cactus,Réf. pro : 177450 | réf. annonce : e106460299,Citroen,C4 cactus,Suv 4x4,A,64429.0,Essence,Manuelle,Gris,5.0,5.0,2017,4.3,5.0,110,1.0,13750
Citroen c4 cactus,Réf. pro : chan_002066 | réf. annonce : e106472424,Citroen,C4 cactus,Suv 4x4,B,31449.0,Essence,Auto,Gris artense,5.0,5.0,2020,5.2,6.0,110,1.0,18710
Citroen c3 aircross,Réf. pro : ct81c1_209370 | réf. annonce : e105889845,Citroen,C3 aircross,Suv 4x4,B,12685.0,Essence,Auto,Gris foncé métal,5.0,5.0,2020,5.7,6.0,110,1.0,19230
Citroen grand c4 spacetourer,Réf. pro : ct13c1_2001003 | réf. annonce : e105809963,Citroen,Grand c4 spacetourer,Monospace,B,18144.0,Diesel,Manuelle,Gris acier (métallisé),5.0,7.0,2020,4,6.0,131,2.0,25740
Citroen grand c4 picasso 2,Réf. pro : 10941672 | réf. annonce : e106007213,Citroen,Grand c4 picasso 2,Monospace,B,25647.0,Essence,Manuelle,Gris,5.0,7.0,2019,5.1,7.0,131,1.0,20350
Citroen c4 spacetourer,Réf. pro : ct31m1_rex530 | réf. annonce : e106424067,Citroen,C4 spacetourer,Monospace,B,28491.0,Diesel,Auto,Gris clair métal,5.0,5.0,2019,3.9,6.0,120,2.0,21450
Citroen c3 aircross,Réf. pro : 553citvo181315_e205300489 | réf. annonce : e106518316,Citroen,C3 aircross,Suv 4x4,B,8887.0,Essence,Auto,Beige,5.0,5.0,2020,5.7,6.0,110,1.0,21640
Citroen c4 picasso 2,Réf. pro : ct46c2_1908023 | réf. annonce : e106469194,Citroen,C4 picasso 2,Monospace,B,144516.0,Diesel,Manuelle,Gris aluminium,5.0,5.0,2015,4,6.0,114,2.0,12090
Citroen c3 (3e generation),Réf. pro : b2jzc4t3 | réf. annonce : e106240786,Citroen,C3,Citadine,A,1.0,Essence,Manuelle,Vert,5.0,5.0,2020,4.3,4.0,82,1.0,16750
Citroen c3 (3e generation),Réf. pro : 7jy3zy | réf. annonce : e106240784,Citroen,C3,Citadine,A,1.0,Essence,Manuelle,Platine,5.0,5.0,2020,4.3,4.0,82,1.0,15900
Citroen c3 (3e generation),Réf. pro : 165758 | réf. annonce : e105941066,Citroen,C3,Citadine,B,32714.0,Essence,Manuelle,Gris,5.0,5.0,2019,4.7,4.0,82,1.0,13980
Citroen ds3,Réf. pro : 174586 | réf. annonce : e106206951,Citroen,Ds3,Citadine,A,165280.0,Diesel,Manuelle,Marron,3.0,5.0,2013,3.8,5.0,112,2.0,8990
Citroen c3 (3e generation),Réf. pro : 160062 | réf. annonce : e105908090,Citroen,C3,Citadine,B,21189.0,Essence,Manuelle,Gris,5.0,5.0,2020,4.3,4.0,83,1.0,12600
Citroen c4 picasso 2,Réf. pro : ct30c1_930910 | réf. annonce : e105326494,Citroen,C4 picasso 2,Monospace,B,79362.0,Diesel,Auto,Gris acier,5.0,5.0,2018,3.9,6.0,120,2.0,15210
Citroen c3 aircross,Réf. pro : sfgx_39995 | réf. annonce : e106533763,Citroen,C3 aircross,Suv 4x4,B,11.0,Essence,Auto,Noir perla nera,5.0,5.0,2020,5.7,6.0,110,1.0,22030
Citroen c3 (3e generation),Réf. pro : 0333u0000153 | réf. annonce : e105441954,Citroen,C3,Citadine,B,20109.0,Essence,Manuelle,Platine,5.0,5.0,2019,4.6,5.0,110,1.0,15480
Citroen c3 aircross,Réf. pro : cuju_31610 | réf. annonce : e106111489,Citroen,C3 aircross,Suv 4x4,B,22186.0,Essence,Manuelle,Gris cosmic,5.0,5.0,2020,4.7,5.0,110,1.0,18940
Citroen c3 (3e generation),Réf. pro : 148974 | réf. annonce : e105617500,Citroen,C3,Citadine,B,21849.0,Essence,Manuelle,Noir,5.0,5.0,2020,5,4.0,83,1.0,12910
Citroen c3 aircross,Réf. pro : 169764 | réf. annonce : e106486982,Citroen,C3 aircross,Suv 4x4,B,7754.0,Diesel,Manuelle,Noir,5.0,5.0,2020,4,5.0,102,2.0,21820
Citroen c3 (3e generation),Réf. annonce : w101723772,Citroen,C3,Citadine,B,57195.0,Essence,Manuelle,Gris clair metal,5.0,5.0,2019,4,5.0,110,1.0,14620
Citroen c3 (3e generation),Réf. pro : ct46c2_1912019 | réf. annonce : e106259645,Citroen,C3,Citadine,A,31264.0,Diesel,Manuelle,Sable (nacre),5.0,5.0,2019,3.7,5.0,99,2.0,14390
Citroen c3 (2e generation),Réf. pro : ct13c1_1912079 | réf. annonce : e105792149,Citroen,C3,Citadine,A,75055.0,Diesel,Manuelle,Gris shark (nacré),5.0,5.0,2017,3.5,4.0,75,2.0,9520
Citroen c4 spacetourer,Réf. pro : lqty_5251 | réf. annonce : e106514422,Citroen,C4 spacetourer,Monospace,B,23442.0,Diesel,Manuelle,Gris acier,5.0,5.0,2020,4,6.0,131,2.0,19930
Citroen c5 aircross,Réf. pro : sfgx3_39721 | réf. annonce : e106390685,Citroen,C5 aircross,Suv 4x4,B,12.0,Essence,Manuelle,Gris acier,5.0,5.0,2020,5.3,7.0,131,1.0,34960
Citroen berlingo 3 multispace,Réf. pro : pkid_29594 | réf. annonce : e106216900,Citroen,Berlingo 3 multispace,Monospace,B,11.0,Diesel,Auto,Blanc banquise,5.0,5.0,2020,Nan,7.0,0,1.0,25270
Citroen c5 aircross,Réf. pro : gce2_291034 | réf. annonce : e105549149,Citroen,C5 aircross,Suv 4x4,C,5605.0,Diesel,Auto,Blanc nacre,5.0,5.0,2019,4.8,9.0,177,2.0,41280
Citroen c3 aircross,Réf. pro : 174252 | réf. annonce : e106077951,Citroen,C3 aircross,Suv 4x4,B,6.0,Essence,Manuelle,Gris,5.0,5.0,2020,4.8,5.0,110,1.0,23530
Citroen c4 cactus,Réf. pro : mi56_1906197 | réf. annonce : e104905396,Citroen,C4 cactus,Suv 4x4,B,28655.0,Essence,Manuelle,Emeraude blue,5.0,5.0,2019,4.5,5.0,110,1.0,16780
Citroen c3 (3e generation),Réf. pro : re36c1_ds1192082 | réf. annonce : e105661253,Citroen,C3,Citadine,B,11933.0,Essence,Manuelle,Rouge,5.0,5.0,2020,4.7,5.0,110,1.0,18530
Citroen c4 cactus,Réf. pro : 51441 | réf. annonce : e105370827,Citroen,C4 cactus,Suv 4x4,A,45052.0,Diesel,Manuelle,Vert,5.0,5.0,2018,3.6,5.0,99,2.0,13890
Citroen c3 aircross,Réf. pro : 91633 | réf. annonce : e106406533,Citroen,C3 aircross,Suv 4x4,B,17118.0,Essence,Manuelle,Gris,5.0,5.0,2019,5,4.0,82,1.0,17580
Citroen c1 (2e generation),Réf. pro : ct84c2_1912986 | réf. annonce : e105972766,Citroen,C1,Citadine,A,16610.0,Essence,Manuelle,Bleu calvi (nacre),5.0,4.0,2020,3.7,3.0,72,1.0,14860
Citroen c3 (3e generation),Réf. pro : mi87_3910101 | réf. annonce : e105487327,Citroen,C3,Citadine,A,72207.0,Diesel,Manuelle,Gris alu,5.0,5.0,2018,3.7,5.0,99,2.0,16920
Citroen c3 (3e generation),Réf. pro : big1_29111118 | réf. annonce : e105626542,Citroen,C3,Citadine,A,66906.0,Diesel,Manuelle,Gris c,5.0,5.0,2019,3.6,4.0,75,2.0,12700
Citroen c4 picasso 2,Réf. pro : ct84a1_5581 | réf. annonce : e106158105,Citroen,C4 picasso 2,Monospace,C,22379.0,Essence,Auto,Blanc,5.0,5.0,2020,5.6,9.0,165,1.0,22210
Citroen grand c4 spacetourer,Réf. pro : 0409u0000212 | réf. annonce : e106068668,Citroen,Grand c4 spacetourer,Monospace,B,4123.0,Essence,Manuelle,Gris,5.0,5.0,2020,5.2,7.0,131,1.0,26160
Citroen c3 (3e generation),Réf. pro : raal_001042 | réf. annonce : e106104834,Citroen,C3,Citadine,B,13321.0,Essence,Manuelle,Gris acier,5.0,5.0,2020,4.7,5.0,110,1.0,18430
Citroen c3 picasso,Réf. pro : mi87_3910024 | réf. annonce : e105775721,Citroen,C3 picasso,Monospace,B,139975.0,Diesel,Manuelle,Noire,5.0,5.0,2014,4.1,5.0,92,2.0,12180
Citroen grand c4 spacetourer,Réf. pro : pkid_29292 | réf. annonce : e106406842,Citroen,Grand c4 spacetourer,Monospace,B,27211.0,Essence,Manuelle,Gris platinium,5.0,5.0,2020,Nan,7.0,0,1.0,19580
Citroen c4 aircross,Réf. pro : big2_2905479 | réf. annonce : e105809430,Citroen,C4 aircross,Suv 4x4,B,111510.0,Diesel,Manuelle,Gris c,5.0,5.0,2016,4.6,6.0,114,2.0,13630
Citroen c3 (3e generation),Réf. pro : 190954 | réf. annonce : e106524773,Citroen,C3,Citadine,B,19641.0,Essence,Manuelle,Gris,5.0,5.0,2020,5,4.0,83,1.0,16220
Citroen c3 (3e generation),Réf. pro : 166367 | réf. annonce : e105965910,Citroen,C3,Citadine,A,16531.0,Diesel,Manuelle,Blanc,5.0,5.0,2020,3.8,5.0,102,2.0,14800
Citroen c4 cactus,Réf. pro : ct61c1_7796 | réf. annonce : e106507062,Citroen,C4 cactus,Suv 4x4,B,18270.0,Essence,Auto,Gris platinium (m),5.0,5.0,2020,5.1,6.0,110,1.0,19870
Citroen grand c4 spacetourer,Réf. pro : ct28c1_c15859 | réf. annonce : e105665602,Citroen,Grand c4 spacetourer,Monospace,B,5.0,Diesel,Auto,Gris,5.0,7.0,2020,4,6.0,131,2.0,29660
Citroen c4 cactus,Réf. pro : ct84a1_5518 | réf. annonce : e106084983,Citroen,C4 cactus,Suv 4x4,A,43086.0,Diesel,Manuelle,Blanc banquise,5.0,5.0,2018,3.6,5.0,100,2.0,15660
Citroen c5 aircross,Réf. pro : ct84a1_114 | réf. annonce : e106334015,Citroen,C5 aircross,Suv 4x4,B,2200.0,Diesel,Auto,Gris platinium,5.0,5.0,2020,4.1,6.0,131,2.0,39580
Citroen c4 (2e generation),Réf. pro : ct27c2_190762 | réf. annonce : e105598512,Citroen,C4,Berline,A,40737.0,Diesel,Manuelle,Rouge,5.0,5.0,2018,3.6,5.0,99,2.0,15520
Citroen c4 picasso 2,Réf. pro : ct95c4_4200082 | réf. annonce : e106196080,Citroen,C4 picasso 2,Monospace,B,49145.0,Essence,Auto,Lazuli blue (n),5.0,5.0,2018,5.1,7.0,131,1.0,23530
Citroen berlingo 2 multispace,Réf. pro : raal_002063 | réf. annonce : e106468420,Citroen,Berlingo 2 multispace,Monospace,B,27541.0,Essence,Manuelle,Gris shark,5.0,5.0,2019,5.1,6.0,110,1.0,17120
Citroen berlingo 3 multispace,Réf. pro : ct81c1_209361 | réf. annonce : e105878378,Citroen,Berlingo 3 multispace,Monospace,B,20130.0,Diesel,Manuelle,Gris foncé métal,5.0,5.0,2020,4.3,7.0,130,2.0,21430
Citroen c4 cactus,Réf. pro : 181588 | réf. annonce : e106484432,Citroen,C4 cactus,Suv 4x4,B,57783.0,Essence,Manuelle,Marron,5.0,5.0,2018,4.6,4.0,82,1.0,13730
Citroen c3 aircross,Réf. pro : ct38c2_200130 | réf. annonce : e106195461,Citroen,C3 aircross,Suv 4x4,B,8925.0,Essence,Manuelle,Gris,5.0,5.0,2020,5,6.0,110,1.0,18100
